@relation RNA
@attribute Feature1 real
@attribute Feature2 real
@attribute Feature3 real
@attribute Feature4 real
@attribute Feature5 real
@attribute Feature6 real
@attribute Feature7 real
@attribute Feature8 real
@attribute Feature9 real
@attribute Feature10 real
@attribute Feature11 real
@attribute Feature12 real
@attribute Feature13 real
@attribute Feature14 real
@attribute Feature15 real
@attribute Feature16 real
@attribute Feature17 real
@attribute Feature18 real
@attribute Feature19 real
@attribute class20 {0,1}
@attribute class19 {0,1}
@attribute class26 {0,1}
@data
0.0250342,0.02225262,0.01854385,0.04079648,0.03337894,0.05284998,0.00185439,0.04357806,0.0129807,0.01854385,0.0250342,0.01947105,0.03523332,0.0380149,0.02967017,0.05470437,0.19308818,0.16531577,0.16965497,1,1,0
0.0302466,0.02835619,0.01984933,0.03308222,0.03119181,0.03119181,0.00567124,0.03875346,0.0151233,0.02457536,0.01890413,0.02646578,0.03591784,0.02268495,0.03969866,0.03213701,0.22018799,0.16885907,0.17710325,1,1,0
0.01853568,0.02922934,0.03279389,0.0135453,0.03421971,0.02495187,0.00499037,0.0470521,0.02210023,0.02138732,0.02495187,0.02423896,0.01853568,0.03564553,0.02994225,0.06344905,0.20135282,0.1757884,0.17728962,1,1,0
0.06482041,0.02778018,0.03704024,0.03498245,0.03806913,0.02572239,0.00205779,0.02983797,0.02880907,0.01646233,0.01646233,0.01954901,0.03292466,0.02572239,0.02572239,0.05350256,0.1960032,0.16161441,0.1629171,1,1,0
0.02231517,0.03492809,0.02910674,0.00533624,0.03832388,0.03492809,0.02668118,0.01746404,0.02813652,0.0315323,0.03783876,0.00727669,0.00291067,0.01600871,0.01115758,0.00436601,0.25255214,0.18124864,0.21788856,1,1,0
0.03950084,0.02734673,0.03220838,0.0352469,0.03220838,0.02552362,0.00303853,0.03707002,0.02795444,0.01519263,0.02430821,0.02916985,0.0346392,0.02977756,0.03707002,0.02795444,0.20869486,0.16887121,0.16422421,1,1,0
0.03244519,0.02433389,0.02838954,0.03041737,0.03852866,0.02737563,0.00202782,0.03041737,0.02027824,0.02129216,0.02737563,0.02737563,0.02433389,0.02636172,0.03852866,0.05475126,0.20168761,0.17102662,0.1730531,1,1,0
0.07369284,0.03474091,0.03579366,0.03684642,0.04842672,0.01263306,0.00421102,0.0210551,0.03052989,0.02210785,0.01052755,0.01789683,0.02947714,0.01684408,0.02947714,0.0326354,0.21198694,0.16034172,0.17077574,1,1,0
0.03419369,0.01398833,0.03419369,0.03419369,0.02953091,0.02642239,0.00466278,0.03885646,0.02642239,0.02175962,0.02797665,0.0186511,0.02486814,0.0373022,0.02797665,0.07460441,0.18801407,0.16458758,0.17179526,1,1,0
0.03543174,0.0325972,0.02692812,0.04110081,0.036849,0.02551085,0.00283454,0.0325972,0.02551085,0.01133816,0.01700723,0.01984177,0.03826627,0.02834539,0.02692812,0.07228074,0.19593012,0.15704195,0.17365994,1,1,0
0.03605897,0.02537483,0.03205241,0.04407207,0.04006552,0.02003276,0.00534207,0.02938138,0.03338793,0.01736172,0.01736172,0.02136828,0.02804586,0.03205241,0.03338793,0.04273655,0.20001734,0.17897718,0.16292307,1,1,0
0.08148669,0.03420429,0.0352103,0.03923433,0.04225236,0.0120721,0.00201202,0.02012017,0.03219227,0.01408412,0.01509013,0.0231382,0.03420429,0.01509013,0.03319828,0.03018026,0.20300767,0.16326837,0.16995402,1,1,0
0.04656573,0.03174936,0.02963274,0.0289272,0.03880478,0.02963274,0.00564433,0.03598261,0.03033828,0.02187178,0.01693299,0.01904962,0.02116624,0.02681057,0.03598261,0.03316045,0.2060477,0.17757967,0.16412057,1,1,0
0.03406033,0.0361891,0.01703016,0.01277262,0.0287384,0.04257541,0.01809455,0.03512471,0.01809455,0.02022332,0.02448086,0.01809455,0.01809455,0.02554525,0.02128771,0.02660963,0.21974766,0.19875882,0.18447782,1,1,0
0.05373847,0.02473676,0.02900172,0.03923762,0.04264958,0.02985471,0.00255897,0.03497266,0.01535385,0.01961881,0.02473676,0.01876582,0.03497266,0.03667864,0.02132479,0.04009061,0.19943273,0.16591705,0.1663578,1,1,0
0.08118853,0.03721141,0.02875427,0.02537142,0.04482284,0.02875427,0.00338286,0.03213713,0.0245257,0.02029713,0.01606856,0.01691428,0.02198856,0.02283427,0.02875427,0.04228569,0.19159533,0.17121729,0.16189618,1,1,0
0.06588069,0.02721159,0.02434721,0.05084271,0.04153348,0.01074142,0.00071609,0.0257794,0.02076674,0.01503798,0.00787704,0.02291502,0.04010129,0.0257794,0.03294034,0.06946116,0.19221412,0.15619748,0.16965684,1,1,0
0.02882004,0.02570436,0.0350514,0.0233676,0.0311568,0.02414652,0.00467352,0.03816708,0.03271464,0.02258868,0.02804112,0.02492544,0.02103084,0.02570436,0.03972492,0.04517736,0.20828231,0.16192089,0.17880215,1,1,0
0.03762052,0.0202572,0.0434083,0.02170415,0.03183275,0.02315109,0.00144694,0.02893886,0.03762052,0.02459803,0.05064301,0.02098068,0.01591638,0.01736332,0.03834399,0.03472664,0.20039656,0.18034345,0.17070759,1,1,0
0.04982582,0.02246862,0.03262181,0.0368523,0.03045955,0.0231267,0.00488857,0.03017752,0.03008351,0.01645192,0.02378478,0.0248189,0.03149368,0.02660511,0.03374994,0.03788642,0.20239251,0.1727834,0.16952895,1,1,0
0.0273512,0.03095004,0.02663143,0.02231282,0.03886749,0.03886749,0.00359884,0.03886749,0.01799421,0.01871398,0.02303259,0.02591166,0.02303259,0.03166981,0.03238957,0.04822448,0.20680121,0.17692129,0.16786185,1,1,0
0.03805022,0.02780593,0.03292807,0.01756164,0.03658675,0.02707419,0.01097602,0.03000113,0.02634246,0.02707419,0.02634246,0.02048858,0.01536643,0.02195205,0.03073287,0.02195205,0.22069866,0.17681409,0.19125221,1,1,0
0.03521573,0.00880393,0.02481108,0.05602502,0.02561144,0.01360608,0.0056025,0.02481108,0.02401072,0.01200536,0.02080929,0.03041358,0.04001787,0.03521573,0.03601608,0.08003574,0.20038704,0.16229438,0.16430735,1,1,0
0.02403875,0.01966807,0.03059477,0.01893962,0.02403875,0.02258186,0.0123836,0.04224992,0.02403875,0.02258186,0.02622409,0.0233103,0.02039651,0.03642235,0.02768098,0.04516371,0.21880511,0.1873811,0.1734999,1,1,0
0.07849237,0.03001179,0.03001179,0.04694151,0.03539852,0.0069258,0.00615626,0.02308599,0.02924225,0.01616019,0.01846879,0.01385159,0.04155478,0.01923833,0.02308599,0.03308992,0.20685789,0.17159754,0.16982869,1,1,0
0.0,0.03479769,0.03479769,0.03479769,0.01739884,0.03479769,0.0,0.03479769,0.03479769,0.0,0.01739884,0.05219653,0.05219653,0.0,0.05219653,0.06959538,0.20319549,0.18467376,0.14236194,1,1,0
0.01354257,0.0,0.02708514,0.02708514,0.02708514,0.0,0.01354257,0.01354257,0.01354257,0.01354257,0.04062771,0.05417028,0.01354257,0.04062771,0.04062771,0.04062771,0.25428827,0.21219206,0.15432773,1,1,0
0.03576687,0.03576687,0.0,0.01788344,0.01788344,0.08941719,0.0,0.07153375,0.01788344,0.03576687,0.01788344,0.0,0.03576687,0.0,0.05365031,0.03576687,0.1869405,0.21161124,0.13647889,1,1,0
0.01086396,0.01086396,0.01086396,0.01086396,0.0,0.03259189,0.02172793,0.03259189,0.01086396,0.03259189,0.05431981,0.02172793,0.03259189,0.0,0.03259189,0.01086396,0.24579124,0.20112788,0.227162,1,1,0
0.02603626,0.01301813,0.02603626,0.01301813,0.02603626,0.05207252,0.02603626,0.01301813,0.02603626,0.03905439,0.03905439,0.01301813,0.01301813,0.0,0.02603626,0.0,0.22673319,0.17270466,0.24907261,1,1,0
0.0,0.0,0.02465339,0.01232669,0.0,0.02465339,0.01232669,0.02465339,0.01232669,0.01232669,0.06163347,0.04930677,0.02465339,0.03698008,0.03698008,0.03698008,0.21572789,0.25067305,0.16379825,1,1,0
0.0,0.01023951,0.02047902,0.01023951,0.01023951,0.02047902,0.03071853,0.01023951,0.0,0.01023951,0.01023951,0.06143706,0.03071853,0.04095804,0.02047902,0.03071853,0.28567027,0.22296047,0.17394445,1,1,0
0.01230001,0.0,0.02460002,0.01230001,0.01230001,0.01230001,0.01230001,0.02460002,0.01230001,0.02460002,0.03690003,0.04920003,0.01230001,0.03690003,0.04920003,0.03690003,0.24539234,0.22616557,0.15944182,1,1,0
0.0,0.0,0.02916538,0.01458269,0.0,0.01458269,0.0,0.02916538,0.02916538,0.04374806,0.04374806,0.04374806,0.01458269,0.0,0.08749613,0.02916538,0.24974259,0.15310188,0.21800564,1,1,0
0.0,0.0,0.05614469,0.01403617,0.04210852,0.0,0.0,0.0,0.01403617,0.02807234,0.04210852,0.07018086,0.02807234,0.01403617,0.04210852,0.02807234,0.25251733,0.24974707,0.11875896,1,1,0
0.0,0.01092166,0.05460832,0.01092166,0.02184333,0.02184333,0.02184333,0.02184333,0.03276499,0.04368665,0.02184333,0.02184333,0.02184333,0.02184333,0.01092166,0.0,0.21621369,0.21610315,0.22911159,1,1,0
0.0,0.01198362,0.0599181,0.01198362,0.03595086,0.01198362,0.01198362,0.02396724,0.02396724,0.03595086,0.03595086,0.03595086,0.02396724,0.03595086,0.01198362,0.0,0.21583368,0.20732673,0.20534737,1,1,0
0.0,0.01158154,0.02316307,0.02316307,0.0,0.01158154,0.02316307,0.02316307,0.01158154,0.01158154,0.02316307,0.05790768,0.04632615,0.02316307,0.03474461,0.01158154,0.2675108,0.2403501,0.15627455,1,1,0
0.02800049,0.02800049,0.02800049,0.01400024,0.0,0.0,0.01400024,0.05600097,0.02800049,0.01400024,0.05600097,0.02800049,0.05600097,0.02800049,0.01400024,0.01400024,0.25451326,0.19607444,0.14340523,1,1,0
0.0,0.0,0.04757943,0.02378972,0.02378972,0.0,0.01189486,0.02378972,0.02378972,0.04757943,0.04757943,0.03568457,0.02378972,0.01189486,0.03568457,0.0,0.27982296,0.1455002,0.21783111,1,1,0
0.01500196,0.01500196,0.01500196,0.03000392,0.01500196,0.01500196,0.01500196,0.03000392,0.03000392,0.03000392,0.0750098,0.01500196,0.01500196,0.01500196,0.03000392,0.01500196,0.22537362,0.20716093,0.19241645,1,1,0
0.02469944,0.0,0.03704917,0.02469944,0.01234972,0.0,0.02469944,0.02469944,0.02469944,0.03704917,0.06174861,0.01234972,0.02469944,0.02469944,0.01234972,0.01234972,0.24141283,0.15661415,0.24383107,1,1,0
0.0,0.0,0.04980275,0.01245069,0.01245069,0.01245069,0.02490138,0.01245069,0.04980275,0.02490138,0.04980275,0.03735206,0.0,0.03735206,0.02490138,0.0,0.22729171,0.20759093,0.21649809,1,1,0
0.01116053,0.0,0.03348158,0.01116053,0.0,0.01116053,0.02232105,0.01116053,0.02232105,0.02232105,0.04464211,0.05580263,0.03348158,0.01116053,0.03348158,0.01116053,0.25545871,0.29197495,0.11775054,1,1,0
0.0,0.01058693,0.02117385,0.01058693,0.02117385,0.02117385,0.03176078,0.0,0.0,0.01058693,0.01058693,0.07410848,0.02117385,0.0423477,0.02117385,0.03176078,0.29335789,0.21344417,0.16500324,1,1,0
0.03890704,0.0180963,0.0180963,0.04071667,0.02623963,0.02352519,0.00904815,0.02895408,0.02985889,0.01990593,0.02623963,0.02171556,0.02081074,0.02533482,0.04433593,0.04162149,0.20360833,0.18292898,0.18005633,1,1,0
0.02586017,0.02456716,0.02973919,0.01939512,0.04137626,0.02844618,0.00775805,0.03491122,0.01939512,0.02844618,0.03361822,0.02327415,0.01422309,0.0310322,0.03232521,0.02068813,0.21671886,0.19008355,0.17814194,1,1,0
0.0367866,0.02150277,0.03235956,0.02793252,0.0294082,0.02329467,0.00980273,0.02803792,0.02972441,0.02224061,0.02982982,0.02118655,0.02266223,0.02361088,0.03088388,0.03446767,0.21024276,0.18596229,0.18006393,1,1,0
0.01126624,0.03943184,0.03379872,0.0281656,0.0281656,0.02253248,0.0,0.03379872,0.02253248,0.0,0.04506495,0.03943184,0.05633119,0.02253248,0.0281656,0.03379872,0.21470451,0.17959796,0.16068111,1,1,0
0.01850278,0.01850278,0.06167593,0.02467037,0.01850278,0.01850278,0.0,0.03083796,0.02467037,0.01233519,0.03083796,0.04317315,0.05550833,0.01850278,0.01850278,0.04317315,0.22254168,0.17153031,0.16802894,1,1,0
0.01153305,0.01729958,0.02306611,0.02883264,0.00576653,0.01729958,0.0,0.05189874,0.01153305,0.01729958,0.05189874,0.04036569,0.05189874,0.02306611,0.04036569,0.02883264,0.21575347,0.19230318,0.17098687,1,1,0
0.01518925,0.02025233,0.03037849,0.01518925,0.01518925,0.03544157,0.01012616,0.03037849,0.02025233,0.01518925,0.04556774,0.04556774,0.03037849,0.01518925,0.04556774,0.02531541,0.21927514,0.19873723,0.16681492,1,0,1
0.00990155,0.02475388,0.03960621,0.00990155,0.01485233,0.02475388,0.00495078,0.02970466,0.0198031,0.01485233,0.03960621,0.04455698,0.03960621,0.01485233,0.02970466,0.04950776,0.21369664,0.17984922,0.19553973,1,1,1
0.01448942,0.01931922,0.05312787,0.01448942,0.01931922,0.02414903,0.00482981,0.02897884,0.02414903,0.02414903,0.04829806,0.02414903,0.04346826,0.00482981,0.01931922,0.04829806,0.22250274,0.1860055,0.17612843,1,0,1
0.01081505,0.01622257,0.04866771,0.03785266,0.01622257,0.02703762,0.0,0.02703762,0.03785266,0.00540752,0.02703762,0.04866771,0.05407523,0.02163009,0.04326018,0.04326018,0.20493665,0.17960362,0.15041274,1,1,0
0.00550255,0.02751276,0.03851787,0.03851787,0.02201021,0.02751276,0.00550255,0.02751276,0.02751276,0.0,0.03301531,0.04402042,0.05502552,0.02751276,0.03301531,0.03851787,0.21632624,0.17685548,0.155609,1,1,0
0.025264,0.0151584,0.0202112,0.0303168,0.0353696,0.0101056,0.0,0.0353696,0.0101056,0.0303168,0.0151584,0.050528,0.0202112,0.0202112,0.075792,0.0404224,0.22944801,0.18026912,0.15574205,1,1,0
0.02347123,0.02347123,0.04694246,0.02347123,0.02347123,0.0,0.0,0.03520684,0.00586781,0.03520684,0.00586781,0.04694246,0.06454588,0.00586781,0.03520684,0.03520684,0.24603783,0.16328287,0.17993278,1,1,0
0.01150001,0.02875004,0.01725002,0.02875004,0.03450004,0.00575001,0.01150001,0.03450004,0.03450004,0.01725002,0.02875004,0.03450004,0.01150001,0.03450004,0.05750007,0.01725002,0.21116448,0.21932268,0.16126232,1,1,0
0.01628553,0.03257105,0.03257105,0.0,0.03799956,0.02171404,0.00542851,0.04342807,0.01628553,0.02714254,0.02714254,0.03257105,0.01085702,0.02171404,0.04342807,0.02171404,0.21168636,0.17460789,0.2228531,1,1,0
0.01457264,0.01457264,0.01943019,0.01943019,0.02428773,0.02428773,0.01457264,0.02428773,0.00971509,0.02914528,0.04857547,0.02914528,0.01943019,0.02428773,0.02914528,0.02428773,0.23724353,0.19488211,0.1987008,1,1,0
0.02227498,0.02227498,0.02784372,0.01670623,0.02784372,0.01113749,0.01670623,0.03341247,0.03341247,0.03898121,0.02227498,0.02227498,0.00556874,0.02227498,0.04454996,0.02227498,0.22073881,0.21440933,0.17503976,1,1,0
0.03960794,0.03465695,0.00990199,0.03465695,0.03960794,0.00990199,0.00990199,0.01980397,0.01485298,0.01485298,0.01980397,0.02970596,0.01980397,0.01980397,0.04455894,0.03465695,0.22839733,0.18050536,0.19501787,1,0,1
0.01829832,0.01372374,0.01829832,0.02287291,0.02287291,0.02744749,0.01829832,0.02287291,0.01829832,0.01829832,0.02287291,0.04117123,0.01372374,0.02744749,0.04574581,0.01372374,0.240482,0.17963278,0.21391873,1,1,0
0.02345693,0.02345693,0.02932116,0.02932116,0.02932116,0.01172846,0.0,0.04691386,0.02345693,0.02932116,0.02345693,0.03518539,0.03518539,0.02345693,0.05864232,0.01172846,0.22810992,0.18510397,0.15283293,1,1,0
0.02241699,0.01681274,0.04483398,0.01681274,0.05043822,0.01120849,0.0,0.03362548,0.01120849,0.04483398,0.01681274,0.02802124,0.02241699,0.02241699,0.03922973,0.05043822,0.23872104,0.17433343,0.1554185,1,1,0
0.01074408,0.01611612,0.0268602,0.03223224,0.03760428,0.01611612,0.00537204,0.03760428,0.01074408,0.04834836,0.0268602,0.01611612,0.0268602,0.01611612,0.04834836,0.03760428,0.2378289,0.19087194,0.15765211,1,1,0
0.03114675,0.03114675,0.0373761,0.0124587,0.03114675,0.01868805,0.00622935,0.0373761,0.0249174,0.03114675,0.00622935,0.0373761,0.0249174,0.01868805,0.04360545,0.0373761,0.22542981,0.18824486,0.15650017,1,1,0
0.03387882,0.03011451,0.03011451,0.01129294,0.02635019,0.02635019,0.01129294,0.03011451,0.03387882,0.01505725,0.04140745,0.02258588,0.01129294,0.02258588,0.03011451,0.03387882,0.19954901,0.21633198,0.17380887,1,1,0
0.02384587,0.01987156,0.02384587,0.03179449,0.02782018,0.01589725,0.00794862,0.03974311,0.03179449,0.01987156,0.03974311,0.02384587,0.01589725,0.03974311,0.03974311,0.03179449,0.21255716,0.19032968,0.16391322,1,1,0
0.02169183,0.02169183,0.04338367,0.03036857,0.0520604,0.03470693,0.00433837,0.03470693,0.0390453,0.0130151,0.02169183,0.03036857,0.00433837,0.05639877,0.03470693,0.03036857,0.18464823,0.16338942,0.17908036,1,1,0
0.03805369,0.02663758,0.01522148,0.03044295,0.03044295,0.02283221,0.01522148,0.02283221,0.02663758,0.01141611,0.01522148,0.03044295,0.01902684,0.03044295,0.03805369,0.04185906,0.21025992,0.21105948,0.16389539,1,1,0
0.01429662,0.02501909,0.02859325,0.01429662,0.03931571,0.03574156,0.01072247,0.02501909,0.01429662,0.02859325,0.01429662,0.03931571,0.01429662,0.01787078,0.04646402,0.02144493,0.24312326,0.16796768,0.19932609,1,1,0
0.00484708,0.03392957,0.04362373,0.01454124,0.02908249,0.02908249,0.00484708,0.02423541,0.02423541,0.01938833,0.03392957,0.03877665,0.03877665,0.00484708,0.03392957,0.02423541,0.23712801,0.18917478,0.17138944,1,0,1
0.00873979,0.01310968,0.02184947,0.00873979,0.00873979,0.01310968,0.01310968,0.03932904,0.01747957,0.03932904,0.02621936,0.03932904,0.02184947,0.00436989,0.0611785,0.02621936,0.25750994,0.2105244,0.16926454,1,0,1
0.02113242,0.02958539,0.01267945,0.02535891,0.03381187,0.02113242,0.00845297,0.03803836,0.02113242,0.03381187,0.03381187,0.01267945,0.01267945,0.01690594,0.04649133,0.03803836,0.23013512,0.19102679,0.17309559,1,1,0
0.02517147,0.04027435,0.04530864,0.01510288,0.03524006,0.01510288,0.0,0.03020576,0.02517147,0.01510288,0.02013717,0.05034294,0.04027435,0.01006859,0.04530864,0.02013717,0.23518247,0.17461831,0.15724997,1,1,0
0.00903598,0.02710794,0.02710794,0.00903598,0.02710794,0.05421588,0.01807196,0.02710794,0.03162593,0.02258995,0.04066191,0.02258995,0.00451799,0.02710794,0.03162593,0.00903598,0.20280024,0.19693151,0.21172108,1,1,0
0.04735142,0.00947028,0.02841085,0.02841085,0.00947028,0.01894057,0.00947028,0.02367571,0.01894057,0.00947028,0.03314599,0.04735142,0.04261627,0.01894057,0.03788113,0.03314599,0.2003409,0.20761923,0.17534741,1,1,0
0.04936397,0.00987279,0.03455478,0.02961838,0.00987279,0.00987279,0.00987279,0.03455478,0.02468199,0.01480919,0.01480919,0.03949118,0.04442757,0.02961838,0.02961838,0.03949118,0.21268922,0.1857455,0.17703513,1,1,0
0.03281184,0.00937481,0.04218665,0.02812444,0.01874962,0.02343703,0.01406222,0.03281184,0.03281184,0.02343703,0.01406222,0.02812444,0.03281184,0.03281184,0.02343703,0.02812444,0.21140314,0.19250393,0.17891379,1,1,0
0.00503057,0.02012229,0.04024458,0.00503057,0.02515286,0.04527515,0.00503057,0.04024458,0.03018343,0.02012229,0.05030572,0.03521401,0.01006114,0.03521401,0.04024458,0.02012229,0.21808584,0.17764458,0.17667094,1,1,0
0.00572386,0.04006704,0.02289545,0.00572386,0.0457909,0.0457909,0.0,0.02861931,0.01717159,0.01717159,0.0457909,0.0457909,0.00572386,0.01717159,0.05723863,0.01144773,0.21181349,0.18955917,0.1865092,1,1,1
0.00919916,0.02759749,0.03679665,0.00459958,0.02299791,0.01839832,0.01379874,0.02759749,0.02759749,0.01379874,0.04139623,0.04599581,0.01839832,0.02759749,0.03679665,0.00919916,0.22947196,0.19459107,0.19417173,1,1,0
0.02622026,0.02622026,0.01573215,0.03670836,0.0104881,0.0104881,0.0104881,0.03146431,0.02622026,0.00524405,0.02622026,0.04719646,0.03670836,0.0209762,0.05244051,0.02622026,0.23559183,0.19936261,0.15600958,1,1,0
0.01742017,0.01742017,0.03919538,0.00871008,0.03048529,0.00871008,0.00871008,0.03484033,0.02177521,0.03484033,0.03484033,0.03048529,0.01742017,0.02177521,0.03484033,0.03484033,0.22753135,0.21094637,0.16521347,1,1,0
0.0103413,0.03102389,0.04136519,0.0,0.03619454,0.01551195,0.0103413,0.04136519,0.02585324,0.02585324,0.03102389,0.03619454,0.00517065,0.03102389,0.03619454,0.00517065,0.23823685,0.18269378,0.19644136,1,1,1
0.02006727,0.02675636,0.04682363,0.00668909,0.02006727,0.03344545,0.0,0.05351271,0.03344545,0.02006727,0.04013454,0.03344545,0.02006727,0.02675636,0.04013454,0.01337818,0.20310994,0.17966872,0.18243053,1,1,0
0.01782854,0.03565707,0.02377138,0.03565707,0.01188569,0.01188569,0.01188569,0.03565707,0.03565707,0.00594285,0.02377138,0.02971423,0.04159992,0.01782854,0.03565707,0.01782854,0.2413861,0.18196656,0.18441956,1,1,0
0.02063157,0.01650526,0.02063157,0.01650526,0.02063157,0.03301052,0.0288842,0.01650526,0.03301052,0.02475789,0.02063157,0.02475789,0.0,0.0288842,0.0288842,0.02063157,0.23841244,0.18799537,0.21872911,1,1,0
0.00974503,0.00487251,0.04872514,0.02923508,0.01949005,0.02436257,0.01461754,0.0341076,0.04872514,0.01461754,0.04872514,0.0341076,0.01461754,0.04385262,0.03898011,0.01949005,0.20820299,0.17701135,0.16651441,1,0,1
0.0351764,0.02345093,0.02345093,0.02931367,0.0175882,0.02345093,0.00586273,0.02931367,0.02345093,0.01172547,0.0351764,0.02931367,0.04103913,0.01172547,0.0351764,0.04103913,0.21137518,0.20424762,0.16812314,1,1,0
0.04849248,0.03232832,0.04310443,0.01077611,0.03232832,0.0,0.0,0.05388053,0.02694027,0.03232832,0.00538805,0.03232832,0.02694027,0.02694027,0.04310443,0.03771637,0.21229377,0.1564637,0.17864605,1,1,0
0.02584586,0.02584586,0.03101503,0.02067668,0.0361842,0.01550751,0.00516917,0.0361842,0.01033834,0.0361842,0.01550751,0.02584586,0.03101503,0.01033834,0.04135337,0.04652254,0.24741742,0.15931661,0.17973229,1,1,0
0.03446365,0.02954027,0.02954027,0.02461689,0.03446365,0.01477013,0.00492338,0.02954027,0.01477013,0.02461689,0.01477013,0.03938702,0.03446365,0.01477013,0.0443104,0.02461689,0.23719856,0.18367909,0.1655586,1,1,0
0.01548143,0.03612334,0.0464443,0.01032095,0.02580239,0.03612334,0.00516048,0.04128382,0.03612334,0.01032095,0.0464443,0.02580239,0.03096286,0.02580239,0.02064191,0.04128382,0.20103604,0.17340978,0.17143216,1,1,0
0.01724504,0.01724504,0.02874174,0.03449009,0.02874174,0.04598678,0.00574835,0.04023844,0.04023844,0.00574835,0.04598678,0.02874174,0.0114967,0.04598678,0.04598678,0.04598678,0.18385469,0.1787082,0.14882754,1,1,0
0.03454164,0.04144997,0.0483583,0.02072498,0.03454164,0.00690833,0.00690833,0.0483583,0.05526663,0.01381666,0.00690833,0.02763331,0.02072498,0.04144997,0.03454164,0.02072498,0.213072,0.1605849,0.16348511,1,1,0
0.04587243,0.02293622,0.0321107,0.05045968,0.04128519,0.00458724,0.00458724,0.02752346,0.02293622,0.02752346,0.01376173,0.01376173,0.04128519,0.02293622,0.02752346,0.04587243,0.22928841,0.17516861,0.15058038,1,1,0
0.04251996,0.03307108,0.00472444,0.03307108,0.0472444,0.00472444,0.00944888,0.03307108,0.0236222,0.0236222,0.0236222,0.01889776,0.0,0.03307108,0.05196884,0.01889776,0.20288812,0.21928636,0.17624811,1,1,0
